707,426,25,1333497600
707,695,26,1333497600
707,1305,27,1340496000
707,2022,28,1345593600
707,522,29,1345852800
707,1198,30,1350950400
707,1391,31,1351814400
707,1245,32,1355356800
707,88,33,1363824000
707,876,34,1365465600
707,470,35,1369094400
707,388,36,1369094400
707,31,37,1371600000
707,344,38,1384732800
707,42,39,1386115200
707,425,40,1389830400
707,486,41,1395100800
707,25,42,1395100800
707,481,43,1400025600
707,324,44,1400025600
707,115,45,1400630400
707,192,46,1400976000
707,178,47,1401148800
708,3,0,1246406400
708,1372,1,1247702400
708,65,2,1248739200
708,75,3,1254528000
708,7,4,1259366400
708,1162,5,1259452800
708,55,6,1262908800
708,107,7,1262908800
708,8,8,1269907200
708,15,9,1271635200
708,48,10,1272240000
708,2,11,1273363200
708,4,12,1275436800
708,10,13,1275436800
708,640,14,1282694400
708,1563,15,1317600000
708,630,16,1345420800
708,872,17,1346198400
708,1974,18,1347062400
708,2111,19,1347321600
708,469,20,1347494400
708,758,21,1353456000
708,69,22,1358726400
708,785,23,1359676800
708,88,24,1361404800
708,989,25,1362182400
708,258,26,1364774400
708,187,27,1368057600
708,548,28,1376352000
708,1720,29,1381968000
708,2049,30,1387843200
708,56,31,1395532800
708,626,32,1395532800
708,1421,33,1398729600
709,1619,0,1317686400
709,741,1,1321920000
709,347,2,1349740800
709,1365,3,1363910400
709,573,4,1366416000
709,1001,5,1368835200
709,1247,6,1368835200
709,548,7,1371859200
709,1147,8,1373328000
709,1498,9,1374019200
709,848,10,1379462400
709,2076,11,1380240000
709,493,12,1380585600
709,267,13,1381449600
709,1683,14,1382313600
709,1802,15,1384905600
709,700,16,1384905600
709,1472,17,1384905600
710,1825,0,1203033600
710,548,1,1318118400
710,1193,2,1336521600
710,127,3,1353456000
710,258,4,1364428800
710,318,5,1375228800
710,179,6,1385510400
710,31,7,1400544000
710,621,8,1403654400
711,823,0,1363219200
711,548,1,1363564800
711,1782,2,1363564800
711,920,3,1365206400
711,444,4,1366761600
712,893,0,1326067200
712,319,1,1332892800
712,548,2,1361232000
712,104,3,1361232000
712,110,4,1361232000
713,496,0,1237334400
713,474,1,1237334400
713,1706,2,1237334400
713,1261,3,1237334400
713,959,4,1256083200
713,1723,5,1264032000
713,11,6,1305244800
713,548,7,1317600000
713,681,8,1317600000
713,1402,9,1317600000
713,102,10,1317600000
713,137,11,1344556800
713,479,12,1364428800
713,1757,13,1375920000
713,1773,14,1375920000
713,1595,15,1375920000
713,664,16,1382572800
713,665,17,1384819200
713,230,18,1388448000
713,461,19,1395273600
713,25,20,1395273600
713,624,21,1395273600
714,1554,0,1275696000
714,949,1,1361404800
714,548,2,1378339200
714,1040,3,1390867200
714,633,4,1398038400
714,1465,5,1402531200
715,548,0,1338595200
715,2176,1,1344211200
715,1997,2,1344556800
715,875,3,1388966400
715,747,4,1391731200
716,548,0,1176940800
716,1482,1,1176940800
716,896,2,1224460800
716,954,3,1227571200
716,1256,4,1229299200
716,860,5,1240358400
716,3,6,1247443200
716,63,7,1249862400
716,518,8,1252540800
716,255,9,1258070400
716,7,10,1263859200
716,36,11,1264636800
716,603,12,1274227200
716,4,13,1276473600
716,60,14,1279065600
716,24,15,1291593600
716,62,16,1293667200
716,2338,17,1293840000
716,1414,18,1295308800
716,454,19,1304553600
716,29,20,1310947200
716,397,21,1324512000
716,320,22,1328400000
716,820,23,1331510400
716,103,24,1336089600
716,138,25,1344470400
716,1584,26,1345680000
716,137,27,1352678400
716,480,28,1365811200
716,723,29,1370563200
716,1428,30,1370908800
716,1120,31,1388361600
716,696,32,1390176000
716,553,33,1403395200
717,548,0,1385683200
717,879,1,1386374400
717,1988,2,1386547200
717,151,3,1386547200
717,2349,4,1386547200
718,698,0,1381708800
718,1134,1,1382054400
718,1540,2,1382227200
718,548,3,1383004800
718,1452,4,1383004800
718,700,5,1383264000
719,548,0,1316822400
719,719,1,1316822400
719,508,2,1332028800
719,188,3,1373155200
719,189,4,1390694400
719,459,5,1403740800
720,823,0,1357862400
720,548,1,1359158400
720,132,2,1359158400
720,110,3,1359158400
720,713,4,1392163200
720,1020,5,1395878400
720,1227,6,1401753600
721,548,0,1088467200
721,863,1,1251417600
721,23,2,1274918400
721,317,3,1301011200
721,80,4,1305763200
721,637,5,1319068800
721,84,6,1342742400
721,179,7,1386374400
721,277,8,1403136000
722,156,0,1389052800
722,2047,1,1389052800
722,1435,2,1402444800
722,548,3,1404345600
722,681,4,1404345600
723,426,0,1369440000
723,595,1,1372291200
723,997,2,1387324800
723,1262,3,1400630400
723,336,4,1401753600
724,997,0,1391126400
724,536,1,1391126400
724,1631,2,1391126400
724,799,3,1391126400
724,1304,4,1391126400
725,702,0,1265241600
725,1659,1,1287360000
725,536,2,1290556800
725,997,3,1297728000
725,1554,4,1309132800
725,543,5,1324166400
726,592,0,1322611200
726,114,1,1324339200
726,1137,2,1324339200
726,1139,3,1324339200
726,997,4,1398643200
726,506,5,1398643200
727,997,0,1383955200
727,11,1,1383955200
727,1368,2,1383955200
727,518,3,1404086400
727,527,4,1404086400
728,1632,0,1131926400
728,1358,1,1276905600
728,417,2,1315785600
728,2006,3,1315785600
728,1186,4,1316390400
728,964,5,1317945600
728,1580,6,1328140800
728,1694,7,1330992000
728,838,8,1351296000
728,1797,9,1351382400
728,180,10,1351382400
728,1513,11,1351382400
728,1369,12,1351382400
728,1253,13,1351382400
728,1077,14,1351382400
728,709,15,1351382400
728,945,16,1355011200
728,971,17,1367971200
728,1984,18,1367971200
728,1614,19,1369353600
728,836,20,1375142400
728,325,21,1378425600
728,1813,22,1378512000
728,801,23,1380758400
728,1239,24,1389484800
728,997,25,1392854400
728,409,26,1396656000
728,11,27,1396656000
729,1291,0,1365552000
729,1300,1,1386892800
729,1054,2,1392595200
729,903,3,1392595200
729,698,4,1395014400
729,997,5,1399248000
729,591,6,1401235200
729,1464,7,1404172800
729,1917,8,1404172800
730,1083,0,1383177600
730,449,1,1384560000
730,997,2,1396483200
730,850,3,1396483200
730,526,4,1396483200
730,859,5,1396483200
730,49,6,1396483200
730,771,7,1405036800
730,2154,8,1405036800
731,472,0,1302652800
731,698,1,1312502400
731,903,2,1312502400
731,2235,3,1312588800
731,1665,4,1313020800
731,538,5,1313107200
731,1924,6,1313107200
731,2162,7,1313971200
731,1371,8,1313971200
731,250,9,1332720000
731,1221,10,1346630400
731,563,11,1349308800
731,1139,12,1350518400
731,620,13,1361923200
731,617,14,1375833600
731,539,15,1385942400
731,204,16,1398384000
732,951,0,1200614400
732,1230,1,1203724800
732,1354,2,1207094400
732,1688,3,1253318400
732,1157,4,1306886400
732,472,5,1352073600
732,1456,6,1359849600
733,2269,0,1315008000
733,1182,1,1315008000
733,1999,2,1317340800
733,156,3,1392076800
733,1038,4,1396483200
733,986,5,1398124800
733,472,6,1398643200
733,1220,7,1400889600
734,888,0,1151193600
734,1627,1,1152748800
734,472,2,1156204800
734,1391,3,1327881600
734,1958,4,1329004800
734,139,5,1345075200
734,217,6,1345852800
734,1694,7,1350864000
734,24,8,1354838400
734,890,9,1375574400
734,946,10,1393718400
734,2170,11,1393718400
734,966,12,1400371200
735,1851,0,1217203200
735,473,1,1221782400
735,472,2,1263427200
735,504,3,1263427200
735,1894,4,1263427200
735,730,5,1363392000
735,1371,6,1371081600
736,1510,0,1318118400
736,1671,1,1318118400
736,472,2,1362700800
736,2340,3,1376006400
736,179,4,1386892800
736,2303,5,1393200000
736,580,6,1393200000
736,2102,7,1397347200
737,293,0,1316044800
737,1983,1,1319587200
737,1084,2,1333584000
737,472,3,1349740800
737,1799,4,1394496000
737,466,5,1394496000
738,1101,0,1304208000
738,129,1,1304985600
738,346,2,1306800000
738,29,3,1310601600
738,380,4,1313971200
738,118,5,1316649600
738,57,6,1318636800
738,673,7,1323907200
738,333,8,1325203200
738,381,9,1327968000
738,426,10,1332720000
738,427,11,1332720000
738,384,12,1344038400
738,472,13,1357516800
738,619,14,1359590400
738,224,15,1360713600
738,69,16,1360972800
738,22,17,1360972800
738,499,18,1365033600
738,188,19,1374019200
738,513,20,1378857600
738,1106,21,1403827200
739,472,0,1399420800
739,1382,1,1399593600
739,745,2,1401321600
739,863,3,1401321600
739,752,4,1401321600
740,1723,0,1256083200
740,95,1,1283212800
740,1572,2,1288569600
740,44,3,1307491200
740,472,4,1309478400
740,1166,5,1327104000
740,5,6,1330905600
740,644,7,1337731200
740,1395,8,1353456000
740,307,9,1359331200
740,86,10,1383696000
740,764,11,1393545600
740,491,12,1400889600
740,406,13,1403740800
741,472,0,1380931200
741,34,1,1380931200
741,165,2,1389139200
741,1247,3,1399766400
741,508,4,1399766400
742,2180,0,1335139200
742,472,1,1350086400
742,2038,2,1355961600
742,940,3,1381363200
742,495,4,1388448000
743,504,0,1376956800
743,88,1,1376956800
743,472,2,1382486400
743,196,3,1382486400
743,217,4,1382486400
743,412,5,1382486400
743,407,6,1392076800
743,344,7,1392163200
743,1623,8,1393372800
743,1814,9,1393372800
743,654,10,1393372800
744,550,0,1339113600
744,2319,1,1341792000
744,38,2,1343088000
744,504,3,1361750400
744,472,4,1389571200
744,944,5,1389571200
744,1744,6,1389571200
744,1056,7,1391040000
745,836,0,1288742400
745,231,1,1288742400
745,473,2,1289088000
745,860,3,1292025600
745,1815,4,1303689600
745,1271,5,1346457600
745,472,6,1375833600
746,2324,0,1292976000
746,1228,1,1296950400
746,1057,2,1353888000
746,1258,3,1353888000
746,1452,4,1358985600
746,589,5,1360540800
746,472,6,1368144000
746,1459,7,1384214400
747,717,0,1351123200
747,2355,1,1369785600
747,472,2,1394496000
747,971,3,1394496000
747,488,4,1394496000
748,472,0,1341792000
748,1058,1,1341792000
748,1507,2,1357689600
748,508,3,1391644800
748,182,4,1402790400
749,417,0,1306108800
749,2358,1,1306195200
749,472,2,1345593600
749,446,3,1347062400
749,1521,4,1348099200
749,596,5,1352851200
749,1787,6,1361404800
749,231,7,1362441600
749,1053,8,1369353600
750,472,0,1323993600
750,2186,1,1391817600
750,49,2,1393286400
750,250,3,1393718400
750,1666,4,1398384000
751,472,0,1101340800
751,712,1,1276041600
751,226,2,1313107200
751,528,3,1357084800
751,164,4,1400371200
752,2059,0,1360108800
752,2074,1,1360454400
752,151,2,1360454400
752,1033,3,1363996800
752,1463,4,1387843200
752,532,5,1393200000
752,325,6,1398556800
752,182,7,1398556800
752,1109,8,1399075200
752,472,9,1403222400
753,7,0,1302220800
753,472,1,1355875200
753,504,2,1355875200
753,1494,3,1355875200
753,709,4,1355875200
753,196,5,1366156800
753,1238,6,1366156800
753,1001,7,1403481600
754,1956,0,1337904000
754,594,1,1349308800
754,412,2,1361059200
754,1304,3,1361059200
754,472,4,1369353600
754,687,5,1381795200
754,162,6,1386288000
754,843,7,1396310400
754,243,8,1399334400
754,115,9,1399334400
754,211,10,1399334400
755,1968,0,1259712000
755,1271,1,1260662400
755,1966,2,1324944000
755,552,3,1333324800
755,62,4,1376956800
755,49,5,1385251200
755,472,6,1398211200
755,821,7,1404000000
756,1258,0,1360713600
756,1667,1,1366502400
756,1033,2,1378944000
756,472,3,1392768000
756,846,4,1401926400
757,1177,0,1340236800
757,967,1,1352678400
757,296,2,1358985600
757,472,3,1367884800
757,1218,4,1389657600
757,590,5,1389657600
758,1417,0,1373328000
758,710,1,1375488000
758,2267,2,1378080000
758,472,3,1394150400
758,915,4,1394668800
759,2113,0,1224979200
759,954,1,1224979200
759,1246,2,1225152000
759,75,3,1254528000
759,36,4,1254528000
759,27,5,1256774400
759,1288,6,1256774400
759,14,7,1260144000
759,262,8,1260576000
759,251,9,1261699200
759,866,10,1261699200
759,12,11,1262217600
759,13,12,1265068800
759,1557,13,1274400000
759,23,14,1275350400
759,85,15,1280620800
759,1,16,1283212800
759,870,17,1293667200
759,744,18,1299628800
759,221,19,1306886400
759,472,20,1308528000
759,380,21,1314057600
759,653,22,1320105600
759,126,23,1325030400
759,257,24,1328313600
759,348,25,1357948800
759,369,26,1367452800
759,657,27,1370304000
759,290,28,1389830400
759,113,29,1396310400
759,114,30,1396828800
759,213,31,1398729600
760,24,0,1288224000
760,19,1,1288224000
760,21,2,1291075200
760,59,3,1299110400
760,11,4,1306454400
760,478,5,1324944000
761,17,0,1251590400
761,27,1,1258588800
761,33,2,1258934400
761,7,3,1260489600
761,14,4,1260489600
761,36,5,1260489600
761,48,6,1274313600
761,231,7,1289952000
761,24,8,1294099200
761,201,9,1316649600
761,1960,10,1362009600
762,9,0,1261008000
762,23,1,1276128000
762,1101,2,1281052800
762,24,3,1292716800
762,20,4,1296691200
762,117,5,1296691200
762,807,6,1302220800
762,368,7,1332374400
762,759,8,1334620800
762,119,9,1361491200
762,71,10,1366588800
762,79,11,1366588800
762,432,12,1367539200
763,36,0,1264723200
763,10,1,1279152000
763,1101,2,1279152000
763,66,3,1286755200
763,24,4,1290038400
763,450,5,1290038400
763,21,6,1292457600
763,317,7,1298505600
763,202,8,1300320000
763,80,9,1303344000
763,184,10,1303344000
763,314,11,1327536000
763,322,12,1368662400
763,194,13,1383091200
763,158,14,1396483200
763,174,15,1397433600
763,366,16,1403136000
764,24,0,1290384000
764,918,1,1306281600
764,285,2,1340236800
764,478,3,1340236800
764,77,4,1350345600
764,108,5,1365120000
764,432,6,1366675200
764,489,7,1383609600
764,141,8,1395273600
764,394,9,1397692800
764,147,10,1400112000
764,35,11,1400112000
764,178,12,1403136000
765,100,0,1253750400
765,11,1,1285027200
765,24,2,1288656000
765,450,3,1288828800
765,359,4,1300320000
765,209,5,1308182400
766,17,0,1248825600
766,33,1,1254268800
766,9,2,1258761600
766,16,3,1261353600
766,10,4,1275350400
766,85,5,1277164800
766,4,6,1277683200
766,53,7,1282694400
766,11,8,1285718400
766,24,9,1288742400
766,19,10,1288742400
766,52,11,1324598400
766,285,12,1332201600
766,634,13,1338336000
766,210,14,1343001600
766,18,15,1343260800
766,348,16,1356480000
766,631,17,1395187200
766,697,18,1395187200
767,14,0,1260835200
767,2,1,1274400000
767,1571,2,1288569600
767,24,3,1290038400
767,409,4,1305504000
767,784,5,1320278400
767,102,6,1320364800
767,689,7,1322438400
767,34,8,1329350400
767,257,9,1331769600
767,5,10,1334793600
767,646,11,1339804800
767,108,12,1348012800
767,643,13,1350518400
767,658,14,1352678400
767,132,15,1358899200
767,1306,16,1376352000
767,301,17,1393459200
767,291,18,1403136000
768,3,0,1246060800
768,17,1,1251072000
768,2,2,1273363200
768,4,3,1276387200
768,60,4,1279065600
768,93,5,1279152000
768,10,6,1282780800
768,24,7,1289088000
768,1749,8,1292457600
768,62,9,1293062400
768,21,10,1294531200
768,117,11,1295827200
768,454,12,1303603200
768,50,13,1308614400
768,40,14,1308614400
768,260,15,1311206400
768,30,16,1319587200
768,28,17,1319587200
768,1194,18,1322006400
768,219,19,1326672000
768,52,20,1326844800
768,5,21,1332028800
768,338,22,1367625600
768,169,23,1372377600
768,461,24,1392854400
768,162,25,1392854400
768,241,26,1397692800
768,147,27,1400112000
768,124,28,1400198400
768,372,29,1400198400
768,353,30,1402963200
768,291,31,1403049600
768,215,32,1403136000
768,321,33,1404086400
769,1011,0,1359072000
769,565,1,1363046400
769,648,2,1364515200
769,273,3,1364515200
769,183,4,1366156800
769,1254,5,1373068800
769,1937,6,1374624000
769,34,7,1374796800
769,2252,8,1376352000
769,24,9,1376524800
769,1349,10,1378425600
769,636,11,1379203200
769,1183,12,1389571200
769,2130,13,1402185600
770,24,0,1291075200
770,19,1,1291075200
770,137,2,1343088000
770,190,3,1388880000
770,162,4,1388880000
770,25,5,1393200000
770,252,6,1403136000
771,24,0,1288742400
771,89,1,1301356800
771,67,2,1306627200
771,830,3,1385942400
771,42,4,1386288000
771,252,5,1402272000
772,33,0,1261008000
772,27,1,1261008000
772,24,2,1289001600
772,131,3,1322438400
772,1973,4,1330819200
772,285,5,1338940800
772,384,6,1343001600
772,345,7,1364428800
773,750,0,1238544000
773,15,1,1271894400
773,23,2,1276128000
773,60,3,1277856000
773,1561,4,1277942400
773,116,5,1282780800
773,24,6,1288915200
773,66,7,1291161600
773,180,8,1302652800
773,419,9,1304812800
773,16,10,1351987200
774,14,0,1259798400
774,12,1,1261353600
774,166,2,1268870400
774,218,3,1268870400
774,10,4,1276732800
774,1,5,1279065600
774,24,6,1290297600
774,317,7,1300406400
774,775,8,1303084800
774,89,9,1303084800
774,126,10,1326326400
774,195,11,1372896000
775,1520,0,1211760000
775,1154,1,1222128000
775,577,2,1237334400
775,4,3,1283040000
775,60,4,1287360000
775,24,5,1292457600
775,639,6,1295395200
775,1,7,1295913600
775,259,8,1395273600
776,961,0,1237420800
776,3,1,1246233600
776,13,2,1259798400
776,1554,3,1285027200
776,24,4,1292544000
776,199,5,1311811200
776,1032,6,1314230400
776,1194,7,1319760000
776,641,8,1338163200
776,532,9,1388102400
777,24,0,1291334400
777,263,1,1305763200
777,136,2,1309132800
777,131,3,1321747200
777,126,4,1327536000
777,119,5,1345939200
777,31,6,1368662400
777,1951,7,1374969600
777,308,8,1385856000
777,234,9,1399161600
777,799,10,1399680000
778,63,0,1248393600
778,33,1,1255564800
778,9,2,1261440000
778,16,3,1266364800
778,251,4,1266364800
778,6,5,1269216000
778,166,6,1271635200
778,15,7,1274918400
778,73,8,1274918400
778,4,9,1279843200
778,1,10,1282176000
778,95,11,1286409600
778,416,12,1286409600
778,24,13,1289692800
778,90,14,1289692800
778,332,15,1289692800
778,20,16,1295481600
778,76,17,1295481600
778,161,18,1298505600
778,317,19,1300320000
778,89,20,1305331200
778,510,21,1306886400
778,67,22,1307232000
778,40,23,1307232000
778,29,24,1310428800
778,30,25,1314230400
778,118,26,1316649600
778,131,27,1322524800
778,219,28,1326326400
778,71,29,1335312000
778,77,30,1351123200
778,531,31,1366588800
778,31,32,1367971200
778,238,33,1382486400
778,481,34,1390262400
778,206,35,1399420800
778,130,36,1399420800
778,321,37,1400976000
779,65,0,1248739200
779,75,1,1253923200
779,26,2,1254528000
779,12,3,1265500800
779,24,4,1288656000
779,413,5,1293580800
779,155,6,1301270400
779,226,7,1311984000
779,1528,8,1314403200
779,493,9,1316736000
779,412,10,1317081600
779,609,11,1339027200
779,457,12,1403827200
779,459,13,1404950400
780,9,0,1259107200
780,239,1,1268870400
780,116,2,1282953600
780,24,3,1290902400
780,442,4,1306713600
780,40,5,1306713600
780,485,6,1322179200
780,781,7,1330387200
780,157,8,1330387200
780,345,9,1346544000
780,91,10,1355961600
780,25,11,1393632000
780,147,12,1395014400
780,174,13,1400112000
780,56,14,1400112000
780,715,15,1404777600
780,321,16,1404777600
781,3,0,1245801600
781,65,1,1248393600
781,63,2,1251504000
781,271,3,1275696000
781,4,4,1275696000
781,60,5,1277337600
781,46,6,1278374400
781,1,7,1278374400
781,38,8,1280275200
781,24,9,1288742400
781,450,10,1288828800
781,62,11,1293494400
781,260,12,1307923200
781,597,13,1389744000
782,24,0,1289347200
782,136,1,1311120000
782,2379,2,1334793600
782,61,3,1334793600
782,1036,4,1344988800
782,1305,5,1348012800
782,1115,6,1358294400
782,132,7,1358294400
782,824,8,1361318400
782,2404,9,1366070400
782,187,10,1368489600
782,994,11,1392854400
782,179,12,1392854400
782,1315,13,1392854400
782,790,14,1400630400
783,685,0,1260489600
783,239,1,1268524800
783,780,2,1268524800
783,8,3,1271203200
783,48,4,1272326400
783,218,5,1272326400
783,15,6,1276992000
783,24,7,1291507200
783,21,8,1291507200
783,117,9,1296259200
783,202,10,1300665600
783,454,11,1305504000
783,201,12,1316044800
783,380,13,1316044800
783,485,14,1321401600
783,784,15,1323734400
783,219,16,1326844800
783,144,17,1326844800
783,257,18,1327363200
783,5,19,1331424000
783,119,20,1350432000
783,278,21,1374105600
783,212,22,1384300800
783,35,23,1397606400
783,174,24,1397606400
783,130,25,1401321600
783,391,26,1405728000
784,16,0,1261872000
784,8,1,1272067200
784,48,2,1274054400
784,4,3,1281744000
784,21,4,1292198400
784,24,5,1295049600
784,398,6,1300233600
784,11,7,1302998400
784,99,8,1305417600
784,212,9,1387324800
784,638,10,1393286400
784,481,11,1393286400
784,234,12,1402704000
785,9,0,1264032000
785,166,1,1269475200
785,8,2,1269475200
785,218,3,1274313600
785,24,4,1292457600
786,239,0,1268870400
786,686,1,1278720000
786,274,2,1285718400
786,24,3,1292803200
786,264,4,1293580800
786,1410,5,1333670400
786,1590,6,1377129600
786,106,7,1401062400
787,7,0,1260748800
787,712,1,1275955200
787,1,2,1280361600
787,60,3,1280361600
787,68,4,1284595200
787,66,5,1285718400
787,24,6,1289520000
787,463,7,1297987200
787,256,8,1306368000
787,650,9,1310601600
787,40,10,1310601600
787,175,11,1315785600
787,32,12,1317772800
787,345,13,1317772800
787,314,14,1325376000
787,923,15,1342742400
787,18,16,1343779200
787,87,17,1350259200
787,352,18,1389830400
787,597,19,1391212800
787,623,20,1392940800
788,36,0,1254355200
788,685,1,1259798400
788,974,2,1288224000
788,976,3,1288828800
788,24,4,1291680000
788,34,5,1329436800
788,818,6,1343606400
788,432,7,1367366400
788,193,8,1371686400
788,394,9,1398384000
789,63,0,1251504000
789,9,1,1261267200
789,251,2,1262131200
789,4,3,1278288000
789,1,4,1281830400
789,95,5,1283817600
789,24,6,1289088000
789,294,7,1298764800
789,1269,8,1306281600
789,41,9,1309046400
789,1273,10,1317686400
789,131,11,1322352000
789,643,12,1341446400
789,646,13,1341446400
789,18,14,1344729600
789,75,15,1353456000
789,470,16,1362441600
789,187,17,1369180800
789,1430,18,1374105600
789,623,19,1390867200
789,764,20,1394409600
789,1793,21,1404691200
789,570,22,1405900800
790,1016,0,1240358400
790,75,1,1254355200
790,866,2,1259280000
790,262,3,1259280000
790,7,4,1259884800
790,9,5,1259884800
790,83,6,1261612800
790,564,7,1264636800
790,603,8,1269820800
790,8,9,1271721600
790,48,10,1272326400
790,15,11,1272326400
790,2,12,1272326400
790,116,13,1283040000
790,24,14,1290470400
790,398,15,1313798400
790,136,16,1313798400
790,44,17,1313798400
790,119,18,1363824000
790,2367,19,1373155200
790,35,20,1394496000
790,362,21,1394496000
790,354,22,1404691200
790,459,23,1404691200
791,93,0,1278892800
791,116,1,1282780800
791,268,2,1287100800
791,24,3,1289692800
791,21,4,1292284800
791,59,5,1300060800
791,99,6,1304553600
791,180,7,1310342400
791,50,8,1310342400
791,41,9,1310342400
791,591,10,1313020800
791,57,11,1315180800
791,594,12,1315440000
791,360,13,1328140800
791,157,14,1328572800
791,985,15,1329955200
791,1440,16,1384992000
791,558,17,1389830400
791,341,18,1397433600
791,415,19,1402531200
791,275,20,1402617600
791,240,21,1402617600
791,503,22,1405555200
792,1219,0,1075852800
792,1068,1,1260057600
792,271,2,1275868800
792,60,3,1277164800
792,95,4,1284422400
792,1564,5,1285286400
792,171,6,1289952000
792,24,7,1290816000
792,970,8,1299110400
792,59,9,1299974400
792,180,10,1301529600
792,286,11,1308700800
792,2306,12,1355356800
792,461,13,1389744000
793,17,0,1248307200
793,9,1,1259452800
793,60,2,1278028800
793,90,3,1288224000
793,81,4,1288224000
793,24,5,1296777600
793,19,6,1296777600
793,424,7,1299888000
793,367,8,1316736000
793,297,9,1329609600
793,253,10,1344124800
793,305,11,1352678400
793,1309,12,1357171200
793,2362,13,1366848000
793,1978,14,1367798400
793,92,15,1396224000
793,374,16,1403913600
794,24,0,1290038400
794,357,1,1290038400
794,21,2,1293062400
794,200,3,1326931200
794,1078,4,1351123200
794,91,5,1361145600
794,110,6,1361404800
794,167,7,1402617600
794,2134,8,1403136000
794,178,9,1404000000
795,1535,0,1367712000
795,2034,1,1368230400
795,24,2,1373155200
795,263,3,1373155200
795,99,4,1396828800
796,2,0,1283990400
796,10,1,1283990400
796,24,2,1292457600
796,436,3,1323907200
796,52,4,1328140800
796,1113,5,1381968000
796,149,6,1403049600
797,1152,0,1201305600
797,1,1,1285804800
797,89,2,1308787200
797,24,3,1315612800
797,402,4,1324944000
797,219,5,1331856000
797,253,6,1337212800
797,76,7,1357776000
797,446,8,1362182400
797,169,9,1370217600
797,111,10,1372291200
797,453,11,1391040000
797,569,12,1397347200
797,626,13,1397347200
797,206,14,1398816000
797,458,15,1404172800
797,483,16,1404172800
798,100,0,1255478400
798,48,1,1274572800
798,24,2,1290556800
798,40,3,1306368000
798,379,4,1317254400
798,188,5,1373328000
798,1113,6,1382486400
798,163,7,1390521600
798,366,8,1403222400
798,458,9,1404691200
799,17,0,1257206400
799,16,1,1267142400
799,12,2,1267142400
799,95,3,1283472000
799,24,4,1294012800
799,8,5,1294012800
799,19,6,1295308800
799,80,7,1302048000
799,248,8,1351987200
800,24,0,1288742400
800,11,1,1300924800
800,180,2,1301443200
800,367,3,1314576000
800,348,4,1357171200
800,432,5,1367020800
800,140,6,1396569600
800,164,7,1398556800
801,1827,0,1145836800
801,1007,1,1146528000
801,1669,2,1177027200
801,1336,3,1225843200
801,296,4,1228867200
801,411,5,1237939200
801,507,6,1255996800
801,14,7,1259539200
801,685,8,1260144000
801,60,9,1279065600
801,38,10,1281571200
801,68,11,1281571200
801,81,12,1285545600
801,171,13,1288224000
801,24,14,1290470400
801,433,15,1290988800
801,413,16,1290988800
801,62,17,1294790400
801,191,18,1301529600
801,89,19,1301529600
801,168,20,1304035200
801,444,21,1304035200
801,437,22,1308009600
801,44,23,1308009600
801,286,24,1308787200
801,973,25,1309305600
801,29,26,1309305600
801,356,27,1318550400
801,131,28,1322438400
801,967,29,1336953600
801,18,30,1343260800
801,674,31,1357084800
801,1692,32,1357084800
801,120,33,1358899200
801,1249,34,1358985600
801,420,35,1360195200
801,1037,36,1366243200
801,299,37,1366243200
801,1467,38,1367280000
801,389,39,1367280000
801,826,40,1367798400
801,2405,41,1368489600
801,369,42,1369008000
801,169,43,1369612800
801,308,44,1386028800
801,190,45,1386806400
801,150,46,1400112000
801,277,47,1403481600
802,59,0,1285286400
802,24,1,1289779200
802,677,2,1293148800
802,448,3,1304899200
802,57,4,1318291200
802,551,5,1390348800
802,141,6,1393286400
802,394,7,1394323200
802,259,8,1394323200
803,76,0,1287446400
803,208,1,1288828800
803,66,2,1291334400
803,24,3,1293321600
803,1,4,1293321600
803,359,5,1299542400
803,448,6,1309132800
803,82,7,1332460800
803,356,8,1342656000
803,138,9,1343088000
803,731,10,1348185600
803,161,11,1348185600
803,510,12,1348185600
803,40,13,1351209600
803,78,14,1353369600
803,69,15,1360540800
803,22,16,1360540800
803,388,17,1366934400
803,338,18,1366934400
804,296,0,1228176000
804,972,1,1269475200
804,53,2,1283990400
804,24,3,1293926400
804,137,4,1365120000
804,696,5,1388534400
804,154,6,1395273600
805,948,0,1079222400
805,772,1,1173657600
805,127,2,1226620800
805,1851,3,1227916800
805,17,4,1248912000
805,75,5,1254700800
805,33,6,1254700800
805,198,7,1254700800
805,7,8,1261180800
805,14,9,1261180800
805,16,10,1262908800
805,251,11,1264032000
805,93,12,1277078400
805,10,13,1277078400
805,85,14,1277683200
805,68,15,1281744000
805,53,16,1282694400
805,1,17,1282694400
805,116,18,1282694400
805,95,19,1283644800
805,152,20,1285977600
805,24,21,1291248000
805,19,22,1291248000
805,433,23,1297382400
805,13,24,1297382400
805,592,25,1300838400
805,294,26,1301184000
805,89,27,1301356800
805,1178,28,1301616000
805,96,29,1307577600
805,101,30,1311724800
805,50,31,1311984000
805,637,32,1314489600
805,67,33,1315526400
805,504,34,1315785600
805,57,35,1319068800
805,157,36,1328918400
805,5,37,1330214400
805,87,38,1345766400
805,1841,39,1385337600
805,241,40,1400112000
806,739,0,1231977600
806,10,1,1275523200
806,24,2,1289952000
806,359,3,1300147200
806,611,4,1300147200
806,184,5,1302739200
806,345,6,1317168000
806,97,7,1326758400
806,1885,8,1327622400
806,122,9,1336953600
806,758,10,1353801600
806,428,11,1380067200
806,72,12,1382054400
806,328,13,1383436800
806,211,14,1403136000
